Battery History (2% used, 106KB used of 4096KB, 119 strings using 7398):
                    0 (14) RESET:TIME: 2025-08-23-03-26-39
         +39m12s853ms (2) 047 -job=u0a206:"com.oneplus.opwlb/.services.PeriodicJobService"
         +39m16s260ms (2) 047 +job=u0a426:"com.techmash.playo/androidx.work.impl.background.systemjob.SystemJobService"
         +39m16s278ms (2) 047 +job=u0a302:"com.snapwork.hdfc/com.lookout.acron.scheduler.internal.LollipopJobService"
         +39m16s966ms (2) 047 -job=u0a426:"com.techmash.playo/androidx.work.impl.background.systemjob.SystemJobService"
         +39m16s986ms (2) 047 +job=u0a426:"com.techmash.playo/androidx.work.impl.background.systemjob.SystemJobService"
         +39m17s046ms (2) 047 -job=u0a426:"com.techmash.playo/androidx.work.impl.background.systemjob.SystemJobService"
         +39m18s338ms (2) 047 +job=u0a302:"com.snapwork.hdfc/com.lookout.acron.scheduler.internal.SchedulerBrokerIntentService"
         +39m18s348ms (2) 047 -job=u0a302:"com.snapwork.hdfc/com.lookout.acron.scheduler.internal.LollipopJobService"
         +39m18s362ms (2) 047 -job=u0a302:"com.snapwork.hdfc/com.lookout.acron.scheduler.internal.SchedulerBrokerIntentService"
         +39m36s576ms (2) 047 -tmpwhitelist=u0a411:"broadcast:u0a140:com.google.android.c2dm.intent.RECEIVE,reason:high-prio FCM"
         +39m54s243ms (2) 047 +tmpwhitelist=u0a411:"broadcast:u0a140:com.google.android.c2dm.intent.RECEIVE,reason:high-prio FCM"
         +39m58s339ms (2) 047 phone_signal_strength=poor
         +39m59s480ms (2) 047 phone_signal_strength=moderate
         +40m08s490ms (2) 047 stats=0:"procstate-change"
         +40m14s273ms (2) 047 -tmpwhitelist=u0a411:"broadcast:u0a140:com.google.android.c2dm.intent.RECEIVE,reason:high-prio FCM"
         +40m16s163ms (2) 047 stats=0:"get-stats"
         +40m21s811ms (2) 047 +tmpwhitelist=u0a411:"broadcast:u0a140:com.google.android.c2dm.intent.RECEIVE,reason:high-prio FCM"
         +40m22s076ms (2) 047 +audio
         +40m24s734ms (2) 047 phone_signal_strength=poor
         +40m26s220ms (2) 047 phone_signal_strength=moderate
         +40m36s097ms (2) 047 -audio
         +40m43s286ms (2) 047 phone_signal_strength=poor
         +40m44s343ms (2) 047 +audio
         +40m51s242ms (2) 047 phone_signal_strength=moderate
         +40m53s063ms (2) 047 phone_signal_strength=poor
         +40m59s396ms (2) 047 -tmpwhitelist=u0a411:"broadcast:u0a140:com.google.android.c2dm.intent.RECEIVE,reason:high-prio FCM"
         +41m06s200ms (2) 047 phone_signal_strength=moderate
         +41m08s211ms (2) 047 temp=354
         +41m20s890ms (2) 047 +job=u0a316:"com.oplus.statistics.rom/androidx.work.impl.background.systemjob.SystemJobService"
         +41m20s967ms (2) 047 -job=u0a316:"com.oplus.statistics.rom/androidx.work.impl.background.systemjob.SystemJobService"
         +41m22s060ms (2) 047 stats=0:"procstate-change"
         +41m33s100ms (2) 047 -audio
         +42m03s258ms (2) 047 +audio
         +42m04s145ms (2) 047 -audio
         +42m08s388ms (2) 047 +audio
         +42m09s058ms (2) 047 +tmpwhitelist=u0a286:"broadcast:u0a140:com.google.android.c2dm.intent.RECEIVE,reason:high-prio FCM"
         +42m09s124ms (2) 047 +job=u0a286:"com.snapchat.android/androidx.work.impl.background.systemjob.SystemJobService"
         +42m10s663ms (2) 047 -job=u0a286:"com.snapchat.android/androidx.work.impl.background.systemjob.SystemJobService"
         +42m29s089ms (2) 047 -tmpwhitelist=u0a286:"broadcast:u0a140:com.google.android.c2dm.intent.RECEIVE,reason:high-prio FCM"
         +42m29s253ms (2) 047 stats=0:"procstate-change"
         +42m29s956ms (2) 047 -audio
         +42m30s807ms (2) 047 +audio
         +42m33s610ms (2) 047 +job=u0a196:"com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService"
         +42m33s622ms (2) 047 -job=u0a196:"com.linkedin.android/androidx.work.impl.background.systemjob.SystemJobService"
         +42m56s955ms (2) 047 stats=0:"write"
         +43m28s838ms (2) 047 phone_signal_strength=good
         +43m29s338ms (2) 047 phone_signal_strength=moderate
         +43m29s864ms (2) 047 phone_signal_strength=good
         +43m30s362ms (2) 047 phone_signal_strength=moderate
         +43m30s807ms (2) 047 +longwake=u0a411:"AudioMix"
         +43m33s578ms (2) 047 phone_signal_strength=good
         +43m35s863ms (2) 047 +job=u0a208:"com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService"
         +43m36s319ms (2) 047 -job=u0a208:"com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService"
         +43m38s647ms (2) 047 -audio
         +43m38s647ms (2) 047 -longwake=u0a411:"AudioMix"
         +43m39s762ms (2) 047 phone_signal_strength=moderate
         +43m42s469ms (2) 047 +audio
         +43m46s418ms (2) 047 -audio
         +43m47s495ms (2) 047 +audio
         +44m00s461ms (2) 047 phone_signal_strength=good
         +44m05s108ms (2) 047 temp=364
         +44m20s477ms (2) 047 phone_signal_strength=moderate
         +44m21s000ms (2) 047 phone_signal_strength=good
         +44m23s508ms (2) 047 phone_signal_strength=moderate
         +44m25s736ms (2) 047 phone_signal_strength=good
         +44m27s055ms (2) 047 phone_signal_strength=moderate
         +44m27s626ms (2) 047 phone_signal_strength=good
         +44m36s277ms (2) 047 phone_signal_strength=moderate
         +44m47s496ms (2) 047 +longwake=u0a411:"AudioMix"
         +44m54s395ms (2) 047 stats=0:"procstate-change"
         +44m57s118ms (2) 047 -audio
         +44m57s118ms (2) 047 -longwake=u0a411:"AudioMix"
         +44m57s543ms (2) 047 +audio
         +45m04s772ms (2) 047 -screen
         +45m04s773ms (2) 047 stats=0:"screen-state"
         +45m05s054ms (2) 047 -audio
         +45m05s294ms (2) 047 +screen_doze
         +45m05s295ms (2) 047 stats=0:"screen-state"
         +45m06s664ms (2) 047 stats=0:"screen-state"
         +45m09s213ms (2) 047 stats=0:"screen-state"
         +45m10s851ms (2) 047 -screen_doze
         +45m10s851ms (2) 047 stats=0:"screen-state"
         +45m11s347ms (1) 047 -wake_lock
         +45m12s620ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m12s824ms (1) 047 -wake_lock
         +45m13s605ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m13s807ms (1) 047 -wake_lock
         +45m15s621ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m15s826ms (1) 047 -wake_lock
         +45m16s110ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m16s312ms (1) 047 -wake_lock
         +45m18s609ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m18s812ms (1) 047 -wake_lock
         +45m19s430ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m19s635ms (1) 047 -wake_lock
         +45m20s341ms (2) 047 +wake_lock=1000:"*alarm*:TIME_TICK"
         +45m20s405ms (2) 047 +tmpwhitelist=1000:"broadcast:1000:com.oplus.android.service.MSSTART,reason:"
         +45m20s436ms (1) 047 -wake_lock
         +45m21s930ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m22s133ms (1) 047 -wake_lock
         +45m23s128ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m23s331ms (1) 047 -wake_lock
         +45m25s627ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m25s830ms (1) 047 -wake_lock
         +45m28s129ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m28s331ms (1) 047 -wake_lock
         +45m28s417ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m28s500ms (1) 047 -mobile_radio
         +45m28s622ms (2) 047 stats=0:"modem-data"
         +45m28s651ms (1) 047 -wake_lock
         +45m29s316ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m29s525ms (1) 047 -wake_lock
         +45m30s458ms (2) 047 -tmpwhitelist=1000:"broadcast:1000:com.oplus.android.service.MSSTART,reason:"
         +45m31s962ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m32s021ms (2) 047 wakeupap=u0a325:""
         +45m32s021ms (1) 047 +mobile_radio
         +45m32s217ms (1) 047 -wake_lock
         +45m34s489ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m34s691ms (1) 047 -wake_lock
         +45m35s110ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m35s311ms (1) 047 -wake_lock
         +45m36s491ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m36s693ms (1) 047 -wake_lock
         +45m37s879ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m38s084ms (1) 047 -wake_lock
         +45m38s991ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m39s196ms (1) 047 -wake_lock
         +45m40s882ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m41s087ms (1) 047 -wake_lock
         +45m41s489ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m41s694ms (1) 047 -wake_lock
         +45m43s990ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m44s192ms (1) 047 -wake_lock
         +45m46s491ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m46s693ms (1) 047 -wake_lock
         +45m46s882ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m47s087ms (1) 047 -wake_lock
         +45m49s009ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m49s211ms (1) 047 -wake_lock
         +45m49s882ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m50s087ms (1) 047 -wake_lock
         +45m50s389ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m50s594ms (1) 047 -wake_lock
         +45m52s889ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m53s091ms (1) 047 -wake_lock
         +45m55s391ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m55s594ms (1) 047 -wake_lock
         +45m57s888ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +45m58s090ms (1) 047 -wake_lock
         +46m00s390ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m00s595ms (1) 047 -wake_lock
         +46m01s880ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m02s085ms (1) 047 -wake_lock
         +46m02s891ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m03s095ms (1) 047 -wake_lock
         +46m04s860ms (2) 047 +wake_lock=1001:"*telephony-radio*"
         +46m04s861ms (1) 047 -wake_lock
         +46m04s861ms (2) 047 +wake_lock=1000:"*telephony-radio*"
         +46m04s873ms (1) 047 -wake_lock
         +46m04s874ms (2) 047 +wake_lock=1001:"*telephony-radio*"
         +46m04s875ms (2) 047 stats=0:"procstate-change"
         +46m04s875ms (1) 047 -wake_lock
         +46m04s880ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m05s084ms (1) 047 -wake_lock
         +46m05s392ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m05s594ms (1) 047 -wake_lock
         +46m07s892ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m08s095ms (1) 047 -wake_lock
         +46m10s391ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m10s593ms (1) 047 -wake_lock
         +46m12s889ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m13s091ms (1) 047 -wake_lock
         +46m15s391ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m15s594ms (1) 047 -wake_lock
         +46m17s890ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m18s094ms (1) 047 -wake_lock
         +46m20s750ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m20s953ms (1) 047 -wake_lock
         +46m23s271ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m23s473ms (1) 047 -wake_lock
         +46m25s771ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m25s974ms (1) 047 -wake_lock
         +46m28s271ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m28s474ms (1) 047 -wake_lock
         +46m30s772ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m30s975ms (1) 047 -wake_lock
         +46m33s292ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m33s494ms (1) 047 -wake_lock
         +46m35s792ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m35s994ms (1) 047 -wake_lock
         +46m38s310ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m38s514ms (1) 047 -wake_lock
         +46m40s809ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m41s083ms (1) 047 -wake_lock
         +46m41s771ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m41s974ms (1) 047 -wake_lock
         +46m43s881ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m44s086ms (1) 047 -wake_lock
         +46m44s271ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m44s473ms (1) 047 -wake_lock
         +46m46s772ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m46s977ms (1) 047 -wake_lock
         +46m49s272ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m49s475ms (1) 047 -wake_lock
         +46m51s769ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m51s972ms (1) 047 -wake_lock
         +46m52s882ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m53s087ms (1) 047 -wake_lock
         +46m54s291ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m54s494ms (1) 047 -wake_lock
         +46m55s881ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m56s087ms (1) 047 -wake_lock
         +46m56s791ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m56s995ms (1) 047 -wake_lock
         +46m59s290ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +46m59s495ms (1) 047 -wake_lock
         +47m01s810ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m02s014ms (1) 047 -wake_lock
         +47m04s311ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m04s514ms (1) 047 -wake_lock
         +47m06s809ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m07s012ms (1) 047 -wake_lock
         +47m09s502ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m09s622ms (1) 047 -mobile_radio
         +47m09s675ms (2) 047 stats=0:"modem-data"
         +47m09s736ms (1) 047 -wake_lock
         +47m10s438ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m10s648ms (1) 047 -wake_lock
         +47m14s330ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m14s535ms (1) 047 -wake_lock
         +47m16s453ms (2) 047 wakeupap=u0a411:""
         +47m16s453ms (1) 047 +mobile_radio
         +47m16s525ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m16s779ms (1) 047 -wake_lock
         +47m16s830ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m17s033ms (1) 047 -wake_lock
         +47m19s354ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m19s557ms (1) 047 -wake_lock
         +47m22s509ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m22s710ms (1) 047 -wake_lock
         +47m23s664ms (2) 047 +wake_lock=1000:"*alarm*:TIME_TICK"
         +47m23s671ms (1) 047 -wake_lock
         +47m24s612ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m24s817ms (1) 047 -wake_lock
         +47m27s525ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m27s812ms (1) 047 -wake_lock
         +47m30s031ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m30s234ms (1) 047 -wake_lock
         +47m33s230ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m33s433ms (1) 047 -wake_lock
         +47m36s431ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m36s634ms (1) 047 -wake_lock
         +47m39s152ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m39s355ms (1) 047 -wake_lock
         +47m41s868ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m42s070ms (1) 047 -wake_lock
         +47m48s270ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m48s475ms (1) 047 -wake_lock
         +47m50s771ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m50s975ms (1) 047 -wake_lock
         +47m54s671ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m54s875ms (1) 047 -wake_lock
         +47m58s671ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +47m58s875ms (1) 047 -wake_lock
         +48m01s711ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m01s915ms (1) 047 -wake_lock
         +48m03s847ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m04s051ms (1) 047 -wake_lock
         +48m05s710ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m05s913ms (1) 047 -wake_lock
         +48m08s232ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m08s434ms (1) 047 -wake_lock
         +48m09s449ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m09s622ms (2) 047 stats=0:"procstate-change"
         +48m09s652ms (1) 047 -wake_lock
         +48m09s901ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m10s106ms (1) 047 -wake_lock
         +48m11s633ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m11s838ms (1) 047 -wake_lock
         +48m12s903ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m13s108ms (1) 047 -wake_lock
         +48m15s150ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m15s352ms (1) 047 -wake_lock
         +48m15s903ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m16s110ms (1) 047 -wake_lock
         +48m18s032ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m18s235ms (1) 047 -wake_lock
         +48m20s911ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m21s114ms (1) 047 -wake_lock
         +48m24s276ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m24s480ms (1) 047 -wake_lock
         +48m26s991ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m27s194ms (1) 047 -wake_lock
         +48m30s192ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m30s395ms (1) 047 -wake_lock
         +48m32s692ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m32s896ms (1) 047 -wake_lock
         +48m35s192ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m35s397ms (1) 047 -wake_lock
         +48m37s870ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m38s074ms (1) 047 -wake_lock
         +48m40s430ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m40s632ms (1) 047 -wake_lock
         +48m42s993ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m43s196ms (1) 047 -wake_lock
         +48m46s190ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m46s392ms (1) 047 -wake_lock
         +48m49s131ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m49s337ms (1) 047 -wake_lock
         +48m50s189ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m50s392ms (1) 047 -wake_lock
         +48m52s752ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m52s956ms (1) 047 -wake_lock
         +48m55s212ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m55s418ms (1) 047 -wake_lock
         +48m56s751ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m56s954ms (1) 047 -wake_lock
         +48m57s933ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +48m58s292ms (1) 047 -wake_lock
         +49m00s590ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m00s791ms (1) 047 -wake_lock
         +49m04s431ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m04s633ms (1) 047 -wake_lock
         +49m06s150ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m06s353ms (1) 047 -wake_lock
         +49m06s676ms (2) 047 +wake_lock=1000:"*alarm*:*job.cleanup*"
         +49m07s060ms (1) 047 -wake_lock
         +49m09s072ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m09s274ms (1) 047 -wake_lock
         +49m11s951ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m12s154ms (1) 047 -wake_lock
         +49m14s453ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m14s657ms (1) 047 -wake_lock
         +49m17s712ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m17s916ms (1) 047 -wake_lock
         +49m19s264ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m19s470ms (1) 047 -wake_lock
         +49m20s910ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m21s112ms (1) 047 -wake_lock
         +49m23s411ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m23s615ms (1) 047 -wake_lock
         +49m25s343ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m25s548ms (1) 047 -wake_lock
         +49m25s910ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m26s113ms (1) 047 -wake_lock
         +49m28s411ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m28s614ms (1) 047 -wake_lock
         +49m30s991ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m31s193ms (1) 047 -wake_lock
         +49m33s550ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m33s754ms (1) 047 -wake_lock
         +49m36s067ms (2) 047 +wake_lock=u0a301:"*alarm*:*job.delay*"
         +49m36s116ms (1) 047 -wake_lock
         +49m36s269ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m36s472ms (1) 047 -wake_lock
         +49m38s831ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m39s035ms (1) 047 -wake_lock
         +49m42s031ms (2) 047 +wake_lock=1001:"RILJ_ACK_WL"
         +49m42s233ms (1) 047 -wake_lock
